"GO_0019","G8/JUPITER/C0394515068R.LBL                  ","J/IMG/GO/SSI/C0394515068","JUPITER"
"GO_0019","G8/JUPITER/C0394515100R.LBL                  ","J/IMG/GO/SSI/C0394515100","JUPITER"
"GO_0019","G8/JUPITER/C0394515122R.LBL                  ","J/IMG/GO/SSI/C0394515122","JUPITER"
"GO_0019","G8/JUPITER/C0394515145R.LBL                  ","J/IMG/GO/SSI/C0394515145","JUPITER"
"GO_0019","G8/JUPITER/C0394515146R.LBL                  ","J/IMG/GO/SSI/C0394515146","JUPITER"
"GO_0019","G8/JUPITER/C0394515168R.LBL                  ","J/IMG/GO/SSI/C0394515168","JUPITER"
"GO_0019","G8/JUPITER/C0394515169R.LBL                  ","J/IMG/GO/SSI/C0394515169","JUPITER"
"GO_0019","G8/JUPITER/C0394515200R.LBL                  ","J/IMG/GO/SSI/C0394515200","JUPITER"
"GO_0019","G8/JUPITER/C0394515201R.LBL                  ","J/IMG/GO/SSI/C0394515201","JUPITER"
"GO_0019","G8/JUPITER/C0394515222R.LBL                  ","J/IMG/GO/SSI/C0394515222","JUPITER"
"GO_0019","G8/JUPITER/C0394515245R.LBL                  ","J/IMG/GO/SSI/C0394515245","JUPITER"
"GO_0019","G8/JUPITER/C0394515268R.LBL                  ","J/IMG/GO/SSI/C0394515268","JUPITER"
"GO_0019","G8/JUPITER/C0394515300R.LBL                  ","J/IMG/GO/SSI/C0394515300","JUPITER"
"GO_0019","G8/JUPITER/C0394515301R.LBL                  ","J/IMG/GO/SSI/C0394515301","JUPITER"
"GO_0019","G8/JUPITER/C0394515322R.LBL                  ","J/IMG/GO/SSI/C0394515322","JUPITER"
"GO_0019","G8/JUPITER/C0394515323R.LBL                  ","J/IMG/GO/SSI/C0394515323","JUPITER"
"GO_0019","G8/JUPITER/C0394515345R.LBL                  ","J/IMG/GO/SSI/C0394515345","JUPITER"
"GO_0019","G8/JUPITER/C0394515346R.LBL                  ","J/IMG/GO/SSI/C0394515346","JUPITER"
"GO_0019","G8/JUPITER/C0394515368R.LBL                  ","J/IMG/GO/SSI/C0394515368","JUPITER"
"GO_0019","G8/JUPITER/C0394515400R.LBL                  ","J/IMG/GO/SSI/C0394515400","JUPITER"
"GO_0019","G8/JUPITER/C0394515422R.LBL                  ","J/IMG/GO/SSI/C0394515422","JUPITER"
"GO_0019","G8/JUPITER/C0394515445R.LBL                  ","J/IMG/GO/SSI/C0394515445","JUPITER"
"GO_0019","G8/JUPITER/C0394515468R.LBL                  ","J/IMG/GO/SSI/C0394515468","JUPITER"
"GO_0019","G8/JUPITER/C0394515500R.LBL                  ","J/IMG/GO/SSI/C0394515500","JUPITER"
"GO_0019","G8/JUPITER/C0394515501R.LBL                  ","J/IMG/GO/SSI/C0394515501","JUPITER"
"GO_0019","G8/JUPITER/C0394515522R.LBL                  ","J/IMG/GO/SSI/C0394515522","JUPITER"
"GO_0019","G8/JUPITER/C0394515523R.LBL                  ","J/IMG/GO/SSI/C0394515523","JUPITER"
"GO_0019","G8/JUPITER/C0394515545R.LBL                  ","J/IMG/GO/SSI/C0394515545","JUPITER"
"GO_0019","G8/JUPITER/C0394515546R.LBL                  ","J/IMG/GO/SSI/C0394515546","JUPITER"
"GO_0019","G8/JUPITER/C0394515568R.LBL                  ","J/IMG/GO/SSI/C0394515568","JUPITER"
"GO_0019","G8/JUPITER/C0394515600R.LBL                  ","J/IMG/GO/SSI/C0394515600","JUPITER"
"GO_0019","G8/JUPITER/C0394515622R.LBL                  ","J/IMG/GO/SSI/C0394515622","JUPITER"
"GO_0019","G8/JUPITER/C0394515645R.LBL                  ","J/IMG/GO/SSI/C0394515645","JUPITER"
"GO_0019","G8/JUPITER/C0394515668R.LBL                  ","J/IMG/GO/SSI/C0394515668","JUPITER"
"GO_0019","G8/GANYMEDE/C0394517800R.LBL                 ","J/IMG/GO/SSI/C0394517800","JUPITER","GANYMEDE"
"GO_0019","G8/IO/C0394519045R.LBL                       ","J/IMG/GO/SSI/C0394519045","IO"
"GO_0019","G8/IO/C0394519046R.LBL                       ","J/IMG/GO/SSI/C0394519046","IO"
"GO_0019","G8/IO/C0394519100R.LBL                       ","J/IMG/GO/SSI/C0394519100","IO"
"GO_0019","G8/IO/C0394519101R.LBL                       ","J/IMG/GO/SSI/C0394519101","IO"
"GO_0019","G8/IO/C0394519123R.LBL                       ","J/IMG/GO/SSI/C0394519123","IO"
"GO_0019","G8/IO/C0394519124R.LBL                       ","J/IMG/GO/SSI/C0394519124","IO"
"GO_0019","G8/GANYMEDE/C0394526200R.LBL                 ","J/IMG/GO/SSI/C0394526200","JUPITER","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394526201R.LBL                 ","J/IMG/GO/SSI/C0394526201","JUPITER","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394530265R.LBL                 ","J/IMG/GO/SSI/C0394530265","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394530266R.LBL                 ","J/IMG/GO/SSI/C0394530266","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394531265R.LBL                 ","J/IMG/GO/SSI/C0394531265","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394531266R.LBL                 ","J/IMG/GO/SSI/C0394531266","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394531278R.LBL                 ","J/IMG/GO/SSI/C0394531278","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532139R.LBL                 ","J/IMG/GO/SSI/C0394532139","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532140R.LBL                 ","J/IMG/GO/SSI/C0394532140","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532152R.LBL                 ","J/IMG/GO/SSI/C0394532152","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532153R.LBL                 ","J/IMG/GO/SSI/C0394532153","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532265R.LBL                 ","J/IMG/GO/SSI/C0394532265","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532266R.LBL                 ","J/IMG/GO/SSI/C0394532266","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532278R.LBL                 ","J/IMG/GO/SSI/C0394532278","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532279R.LBL                 ","J/IMG/GO/SSI/C0394532279","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532413R.LBL                 ","J/IMG/GO/SSI/C0394532413","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532426R.LBL                 ","J/IMG/GO/SSI/C0394532426","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532427R.LBL                 ","J/IMG/GO/SSI/C0394532427","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532439R.LBL                 ","J/IMG/GO/SSI/C0394532439","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532440R.LBL                 ","J/IMG/GO/SSI/C0394532440","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532452R.LBL                 ","J/IMG/GO/SSI/C0394532452","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532453R.LBL                 ","J/IMG/GO/SSI/C0394532453","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532465R.LBL                 ","J/IMG/GO/SSI/C0394532465","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532466R.LBL                 ","J/IMG/GO/SSI/C0394532466","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532478R.LBL                 ","J/IMG/GO/SSI/C0394532478","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532745R.LBL                 ","J/IMG/GO/SSI/C0394532745","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532746R.LBL                 ","J/IMG/GO/SSI/C0394532746","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532865R.LBL                 ","J/IMG/GO/SSI/C0394532865","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532878R.LBL                 ","J/IMG/GO/SSI/C0394532878","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532965R.LBL                 ","J/IMG/GO/SSI/C0394532965","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394532966R.LBL                 ","J/IMG/GO/SSI/C0394532966","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394533065R.LBL                 ","J/IMG/GO/SSI/C0394533065","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394533066R.LBL                 ","J/IMG/GO/SSI/C0394533066","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394533078R.LBL                 ","J/IMG/GO/SSI/C0394533078","GANYMEDE"
"GO_0019","G8/GANYMEDE/C0394533079R.LBL                 ","J/IMG/GO/SSI/C0394533079","GANYMEDE"
"GO_0019","G8/IO/C0394552445R.LBL                       ","J/IMG/GO/SSI/C0394552445","IO"
"GO_0019","G8/IO/C0394552500R.LBL                       ","J/IMG/GO/SSI/C0394552500","IO"
"GO_0019","G8/IO/C0394552545R.LBL                       ","J/IMG/GO/SSI/C0394552545","IO"
"GO_0019","G8/IO/C0394552546R.LBL                       ","J/IMG/GO/SSI/C0394552546","IO"
"GO_0019","G8/IO/C0394552600R.LBL                       ","J/IMG/GO/SSI/C0394552600","IO"
"GO_0019","G8/IO/C0394552645R.LBL                       ","J/IMG/GO/SSI/C0394552645","IO"
"GO_0019","G8/IO/C0394552700R.LBL                       ","J/IMG/GO/SSI/C0394552700","IO"
"GO_0019","G8/IO/C0394552701R.LBL                       ","J/IMG/GO/SSI/C0394552701","IO"
"GO_0019","G8/SML_SATS/C0394682800R.LBL                 ","J/IMG/GO/SSI/C0394682800","METIS"
"GO_0019","G8/SML_SATS/C0394682801R.LBL                 ","J/IMG/GO/SSI/C0394682801","METIS"
"GO_0019","G8/CALLISTO/C0394364622R.LBL                 ","J/IMG/GO/SSI/C0394364622","CALLISTO"
"GO_0019","C9/CALLISTO/C0401505300R.LBL                 ","J/IMG/GO/SSI/C0401505300","CALLISTO"
"GO_0019","C9/CALLISTO/C0401505500R.LBL                 ","J/IMG/GO/SSI/C0401505500","CALLISTO"
"GO_0019","C9/CALLISTO/C0401505513R.LBL                 ","J/IMG/GO/SSI/C0401505513","CALLISTO"
"GO_0019","C9/CALLISTO/C0401505526R.LBL                 ","J/IMG/GO/SSI/C0401505526","CALLISTO"
"GO_0019","C9/CALLISTO/C0401505539R.LBL                 ","J/IMG/GO/SSI/C0401505539","CALLISTO"
"GO_0019","C9/CALLISTO/C0401505552R.LBL                 ","J/IMG/GO/SSI/C0401505552","CALLISTO"
"GO_0019","C9/CALLISTO/C0401505565R.LBL                 ","J/IMG/GO/SSI/C0401505565","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510400R.LBL                 ","J/IMG/GO/SSI/C0401510400","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510401R.LBL                 ","J/IMG/GO/SSI/C0401510401","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510413R.LBL                 ","J/IMG/GO/SSI/C0401510413","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510414R.LBL                 ","J/IMG/GO/SSI/C0401510414","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510426R.LBL                 ","J/IMG/GO/SSI/C0401510426","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510427R.LBL                 ","J/IMG/GO/SSI/C0401510427","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510439R.LBL                 ","J/IMG/GO/SSI/C0401510439","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510452R.LBL                 ","J/IMG/GO/SSI/C0401510452","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510453R.LBL                 ","J/IMG/GO/SSI/C0401510453","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510465R.LBL                 ","J/IMG/GO/SSI/C0401510465","CALLISTO"
"GO_0019","C9/CALLISTO/C0401510466R.LBL                 ","J/IMG/GO/SSI/C0401510466","CALLISTO"
