"UVIS_004SW_IPHSURVEY001_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY002_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY003_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY004_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY006_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY007_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY008_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY009_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY010_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY011_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY012_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY013_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY014_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY015_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY016_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY017_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY018_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY019_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY021_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY022_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY023_RIDER","SOLAR WIND"
"UVIS_004SW_IPHSURVEY024_RIDER","SOLAR WIND"
"UVIS_004TE_ICYLON001_ISS","TETHYS"
"UVIS_004TE_ICYLON002_ISS","TETHYS"
"UVIS_004TE_ICYLON003_ISS","TETHYS"
"UVIS_004TE_ICYLON005_ISS","TETHYS"
"UVIS_004TE_ICYLON006_ISS","TETHYS"
"UVIS_004TE_ICYLON006_VIMS","TETHYS"
"UVIS_004TE_ICYLON007_VIMS","TETHYS"
"UVIS_004TE_ICYLON008_ISS","TETHYS"
"UVIS_004TE_ICYLON009_ISS","TETHYS"
"UVIS_004TE_ICYLON010_ISS","TETHYS"
"UVIS_005IA_ICYLON010_ISS","IAPETUS"
"UVIS_005IA_ICYLON011_ISS","IAPETUS"
"UVIS_005IA_ICYLON012_ISS","IAPETUS"
"UVIS_005IA_ICYLON014_ISS","IAPETUS"
"UVIS_005IA_ICYLON015_ISS","IAPETUS"
"UVIS_005IA_ICYLON016_ISS","IAPETUS"
"UVIS_005RH_ICYLON012_ISS","RHEA"
"UVIS_005RH_ICYLON013_CIRS","RHEA"
"UVIS_005RH_ICYLON013_ISS","RHEA"
"UVIS_005RH_ICYLON013_VIMS","RHEA"
"UVIS_005RH_ICYLON014_CIRS","RHEA"
"UVIS_005RH_ICYLON015_ISS","RHEA"
"UVIS_005RH_ICYLON016_CIRS","RHEA"
"UVIS_005RH_ICYLON018_VIMS","RHEA"
"UVIS_005SA_EUVFUV001_PRIME","SATURN"
"UVIS_005SA_MOS04APO010_PRIME","SATURN"
"UVIS_005SA_MOS04APO011_PRIME","SATURN"
"UVIS_005SA_MOS04APO012_PRIME","SATURN"
"UVIS_005SA_MOS04APO013_PRIME","SATURN"
"UVIS_005SA_MOS04APO014_PRIME","SATURN"
"UVIS_005SA_MOS04APO015_PRIME","SATURN"
"UVIS_005SA_MOS04APO016_PRIME","SATURN"
"UVIS_005SA_MOS04APO017_PRIME","SATURN"
"UVIS_005SA_THRCYLMAP001_VIMS","SATURN"
"UVIS_005SW_IPHSURVEY001_RIDER","SOLAR WIND"
"UVIS_005SW_IPHSURVEY002_RIDER","SOLAR WIND"
"UVIS_005SW_IPHSURVEY003_RIDER","SOLAR WIND"
"UVIS_005SW_IPHSURVEY004_RIDER","SOLAR WIND"
